sample.id	user_genome	Kingdom	Phylum	Class	Order	Family	Genus	Species	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	BinLab
DonB	bin_59	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp002493045	GCF_003762615.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002493045	99.14	0.91	GCF_003762615.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002493045	99.14	0.91	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003833075.1, s__CAG-485 sp002362485, 95.0, 78.57, 0.12; GCA_002491945.1, s__CAG-485 sp002491945, 95.0, 78.18, 0.11; GCA_004553095.1, s__CAG-485 sp004553095, 95.0, 77.41, 0.09; GCA_000437495.1, s__CAG-485 sp000437495, 95.0, 77.26, 0.05; GCA_900554845.1, s__CAG-485 sp900554845, 95.0, 77.19, 0.06; GCA_002493515.1, s__CAG-485 sp002493515, 95.0, 77.14, 0.13; GCA_900549375.1, s__CAG-485 sp900549375, 95.0, 77.02, 0.11; GCA_900547755.1, s__CAG-485 sp900547755, 95.0, 76.89, 0.07; GCA_002404675.1, s__CAG-485 sp002404675, 95.0, 76.87, 0.05; GCA_900542185.1, s__CAG-485 sp900542185, 95.0, 76.84, 0.08; GCA_900556595.1, s__CAG-485 sp900556595, 95.0, 76.78, 0.11; GCA_002361155.1, s__CAG-485 sp002361155, 95.0, 76.67, 0.1; GCA_900554345.1, s__CAG-485 sp900554345, 95.0, 76.6, 0.13; GCA_900321585.1, s__CAG-485 sp900321585, 95.0, 76.54, 0.1; GCA_004552395.1, s__CAG-485 sp004552395, 95.0, 76.52, 0.08; GCA_900550645.1, s__CAG-485 sp900550645, 95.0, 76.52, 0.07; GCA_900555915.1, s__CAG-485 sp900555915, 95.0, 76.49, 0.1; GCA_900541835.1, s__CAG-485 sp900541835, 95.0, 76.47, 0.06; GCA_001701075.1, s__CAG-485 sp001701075, 95.0, 76.45, 0.08; GCA_002361215.1, s__CAG-485 sp002361215, 95.0, 76.44, 0.1; GCA_002491165.1, s__CAG-485 sp002491165, 95.0, 76.41, 0.07; GCA_002361235.1, s__CAG-485 sp002361235, 95.0, 76.37, 0.08; GCA_001701295.1, s__CAG-485 sp001701295, 95.0, 76.29, 0.07; GCA_900552315.1, s__CAG-485 sp900552315, 95.0, 75.98, 0.07; GCA_001701105.1, s__CAG-485 sp001701105, 95.0, 75.95, 0.07; GCA_003979075.1, s__CAG-485 sp003979075, 95.0, 75.89, 0.06	91.17	11	N/A	N/A	DonB_bin_59
DonB	bin_6	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella		N/A	N/A	N/A	N/A	N/A	GCF_001311035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilyticum	78.06	0.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__	taxonomic classification defined by topology and ANI	N/A	GCA_004556565.1, s__Schaedlerella sp004556565, 95.0, 78.67, 0.12; GCF_000364245.1, s__Schaedlerella sp000364245, 95.0, 78.41, 0.15; GCA_002320245.1, s__Schaedlerella sp002320245, 95.0, 78.11, 0.15; GCF_003480425.1, s__Schaedlerella sp900066545, 95.0, 77.46, 0.16; GCF_000403295.1, s__Schaedlerella sp000403295, 95.0, 76.96, 0.16	71.94	11	0.9682260961990049	Genome has more than 12.5% of markers with multiple hits	DonB_bin_6
DonB	bin_60	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	91.23	11	0.877436606094222	N/A	DonB_bin_60
DonB	bin_61	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1370		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	72.88	11	0.9047610015811602	N/A	DonB_bin_61
DonB	bin_62	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp002491945	GCA_002491945.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002491945	98.97	0.86	GCA_002491945.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002491945	98.97	0.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003833075.1, s__CAG-485 sp002362485, 95.0, 81.4, 0.18; GCA_900554345.1, s__CAG-485 sp900554345, 95.0, 78.07, 0.08; GCA_004553095.1, s__CAG-485 sp004553095, 95.0, 77.67, 0.07; GCF_003762615.1, s__CAG-485 sp002493045, 95.0, 77.58, 0.12; GCA_900321585.1, s__CAG-485 sp900321585, 95.0, 77.53, 0.09; GCA_900541835.1, s__CAG-485 sp900541835, 95.0, 77.36, 0.09; GCA_900555915.1, s__CAG-485 sp900555915, 95.0, 77.32, 0.05; GCA_900547755.1, s__CAG-485 sp900547755, 95.0, 77.27, 0.08; GCA_000437495.1, s__CAG-485 sp000437495, 95.0, 77.23, 0.12; GCA_002493515.1, s__CAG-485 sp002493515, 95.0, 77.22, 0.12; GCA_001701075.1, s__CAG-485 sp001701075, 95.0, 77.16, 0.02; GCA_001701295.1, s__CAG-485 sp001701295, 95.0, 77.1, 0.08; GCA_900549375.1, s__CAG-485 sp900549375, 95.0, 77.1, 0.12; GCA_002361215.1, s__CAG-485 sp002361215, 95.0, 77.0, 0.06; GCA_002361155.1, s__CAG-485 sp002361155, 95.0, 76.87, 0.09; GCA_900550645.1, s__CAG-485 sp900550645, 95.0, 76.76, 0.08; GCA_002491165.1, s__CAG-485 sp002491165, 95.0, 76.73, 0.09; GCA_900542185.1, s__CAG-485 sp900542185, 95.0, 76.61, 0.12; GCA_900552315.1, s__CAG-485 sp900552315, 95.0, 76.59, 0.08; GCA_900556595.1, s__CAG-485 sp900556595, 95.0, 76.54, 0.06; GCA_002361235.1, s__CAG-485 sp002361235, 95.0, 76.41, 0.14; GCA_002404675.1, s__CAG-485 sp002404675, 95.0, 76.33, 0.07; GCA_003979075.1, s__CAG-485 sp003979075, 95.0, 75.83, 0.06; GCA_004552395.1, s__CAG-485 sp004552395, 95.0, 75.79, 0.08; GCA_001701105.1, s__CAG-485 sp001701105, 95.0, 75.46, 0.06; GCA_900554845.1, s__CAG-485 sp900554845, 95.0, 75.3, 0.05	18.81	11	N/A	N/A	DonB_bin_62
DonB	bin_63	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	RC9 sp002298075	GCA_002298075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp002298075	98.77	0.92	GCA_002298075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp002298075	98.77	0.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900545245.1, s__RC9 sp900545245, 95.0, 77.72, 0.1; GCA_002439805.1, s__RC9 sp002439805, 95.0, 77.64, 0.1; GCA_004554455.1, s__RC9 sp004554455, 95.0, 77.56, 0.08; GCA_002438905.1, s__RC9 sp002438905, 95.0, 77.45, 0.09; GCA_002440085.1, s__RC9 sp002440085, 95.0, 77.43, 0.09; GCA_900546395.1, s__RC9 sp900546395, 95.0, 77.36, 0.1; GCA_002451795.1, s__RC9 sp002451795, 95.0, 77.24, 0.04; GCA_900316675.1, s__RC9 sp900316675, 95.0, 77.19, 0.05; GCF_900167925.1, s__RC9 sp900167925, 95.0, 77.16, 0.07; GCA_900314395.1, s__RC9 sp900314395, 95.0, 77.16, 0.06; GCA_002314885.1, s__RC9 sp002314885, 95.0, 77.13, 0.06; GCA_004552965.1, s__RC9 sp004552965, 95.0, 77.1, 0.07; GCA_004556005.1, s__RC9 sp004556005, 95.0, 77.1, 0.06; GCA_900546445.1, s__RC9 sp900546445, 95.0, 77.07, 0.04; GCA_004552615.1, s__RC9 sp004552615, 95.0, 77.02, 0.1; GCA_900319975.1, s__RC9 sp900319975, 95.0, 76.99, 0.04; GCA_004552115.1, s__RC9 sp004552115, 95.0, 76.97, 0.1; GCA_002438805.1, s__RC9 sp002438805, 95.0, 76.94, 0.05; GCA_000434935.1, s__RC9 sp000434935, 95.0, 76.93, 0.09; GCA_000435075.1, s__RC9 sp000435075, 95.0, 76.91, 0.07; GCA_002315825.1, s__RC9 sp002315825, 95.0, 76.86, 0.03; GCA_900320965.1, s__RC9 sp900320965, 95.0, 76.85, 0.03; GCA_002320605.1, s__RC9 sp002320605, 95.0, 76.84, 0.03; GCA_900546925.1, s__RC9 sp900546925, 95.0, 76.8, 0.06; GCA_002439095.1, s__RC9 sp002439095, 95.0, 76.8, 0.05; GCA_002395605.1, s__RC9 sp002395605, 95.0, 76.77, 0.04; GCA_002354005.1, s__RC9 sp002354005, 95.0, 76.76, 0.03; GCF_900167895.1, s__RC9 sp900167895, 95.0, 76.75, 0.04; GCA_900321655.1, s__RC9 sp900321655, 95.0, 76.73, 0.02; GCA_900313275.1, s__RC9 sp900313275, 95.0, 76.66, 0.03; GCA_000431015.1, s__RC9 sp000431015, 95.0, 76.64, 0.07; GCA_900319685.1, s__RC9 sp900319685, 95.0, 76.64, 0.06; GCA_900318955.1, s__RC9 sp900318955, 95.0, 76.59, 0.04; GCA_900316045.1, s__RC9 sp900316045, 95.0, 76.59, 0.03; GCA_002438845.1, s__RC9 sp002438845, 95.0, 76.57, 0.06; GCA_002439875.1, s__RC9 sp002439875, 95.0, 76.56, 0.05; GCA_000433355.1, s__RC9 sp000433355, 95.0, 76.53, 0.06; GCA_000432515.1, s__RC9 sp000432515, 95.0, 76.52, 0.08; GCA_002439585.1, s__RC9 sp002439585, 95.0, 76.52, 0.05; GCA_900319185.1, s__RC9 sp900319185, 95.0, 76.51, 0.04; GCA_900541925.1, s__RC9 sp900541925, 95.0, 76.5, 0.05; GCA_002373715.1, s__RC9 sp002373715, 95.0, 76.49, 0.03; GCA_900317065.1, s__RC9 sp900317065, 95.0, 76.48, 0.05; GCA_900318565.1, s__RC9 sp900318565, 95.0, 76.47, 0.04; GCA_900320365.1, s__RC9 sp900320365, 95.0, 76.46, 0.03; GCA_900544195.1, s__RC9 sp900544195, 95.0, 76.46, 0.06; GCA_002438635.1, s__RC9 sp002438635, 95.0, 76.45, 0.02; GCA_001915575.1, s__RC9 sp001915575, 95.0, 76.45, 0.05; GCA_900313205.1, s__RC9 sp900313205, 95.0, 76.45, 0.03; GCA_900317925.1, s__RC9 sp900317925, 95.0, 76.44, 0.05; GCA_900543205.1, s__RC9 sp900543205, 95.0, 76.41, 0.06; GCA_002314195.1, s__RC9 sp002314195, 95.0, 76.37, 0.05; GCA_900319405.1, s__RC9 sp900319405, 95.0, 76.36, 0.03; GCA_900320545.1, s__RC9 sp900320545, 95.0, 76.35, 0.03; GCA_900321245.1, s__RC9 sp900321245, 95.0, 76.33, 0.05; GCA_000432655.1, s__RC9 sp000432655, 95.0, 76.33, 0.05; GCA_900317845.1, s__RC9 sp900317845, 95.0, 76.29, 0.03; GCA_002437305.1, s__RC9 sp002437305, 95.0, 76.25, 0.06; GCA_002350615.1, s__RC9 sp002350615, 95.0, 76.21, 0.03; GCA_900319375.1, s__RC9 sp900319375, 95.0, 76.19, 0.04; GCA_002472565.1, s__RC9 sp002472565, 95.0, 76.19, 0.04; GCA_900319855.1, s__RC9 sp900319855, 95.0, 76.16, 0.05; GCA_002321335.1, s__RC9 sp002321335, 95.0, 76.15, 0.06; GCA_002297815.1, s__RC9 sp002297815, 95.0, 76.12, 0.05; GCA_004555145.1, s__RC9 sp004555145, 95.0, 76.07, 0.07; GCA_002361625.1, s__RC9 sp002361625, 95.0, 76.07, 0.03; GCA_900320795.1, s__RC9 sp900320795, 95.0, 76.06, 0.03; GCA_001602885.1, s__RC9 sp001602885, 95.0, 76.03, 0.03; GCA_002393895.1, s__RC9 sp002393895, 95.0, 76.02, 0.03; GCA_002309995.1, s__RC9 sp002309995, 95.0, 76.02, 0.02; GCA_002396335.1, s__RC9 sp002396335, 95.0, 75.95, 0.02; GCA_900320185.1, s__RC9 sp900320185, 95.0, 75.94, 0.05; GCA_002393945.1, s__RC9 sp002393945, 95.0, 75.87, 0.04; GCA_900318355.1, s__RC9 sp900318355, 95.0, 75.86, 0.03; GCA_002315815.1, s__RC9 sp002315815, 95.0, 75.83, 0.03; GCA_001602865.1, s__RC9 sp001602865, 95.0, 75.82, 0.05; GCA_002308935.1, s__RC9 sp002308935, 95.0, 75.81, 0.04; GCA_900320385.1, s__RC9 sp900320385, 95.0, 75.8, 0.04; GCA_900319485.1, s__RC9 sp900319485, 95.0, 75.74, 0.04; GCA_900316525.1, s__RC9 sp900316525, 95.0, 75.73, 0.03; GCA_900316245.1, s__RC9 sp900316245, 95.0, 75.59, 0.03; GCA_900318445.1, s__RC9 sp900318445, 95.0, 75.59, 0.04; GCA_900321715.1, s__RC9 sp900321715, 95.0, 75.56, 0.03; GCA_002395925.1, s__RC9 sp002395925, 95.0, 75.56, 0.02; GCA_900316955.1, s__RC9 sp900316955, 95.0, 75.45, 0.03; GCA_900318015.1, s__RC9 sp900318015, 95.0, 75.43, 0.02; GCA_002371115.1, s__RC9 sp002371115, 95.0, 75.14, 0.02; GCA_002392525.1, s__RC9 sp002392525, 95.0, 75.0, 0.01	94.62	11	N/A	N/A	DonB_bin_63
DonB	bin_64	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella_A		N/A	N/A	N/A	N/A	N/A	GCA_002358555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__Hungatella_A sp002358555	77.5	0.15	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000235505.1, s__Hungatella_A hathewayi_A, 95.0, 77.11, 0.14; GCF_003478355.1, s__Hungatella_A sp003478355, 95.0, 77.04, 0.11	77.52	11	0.9584240223641718	N/A	DonB_bin_64
DonB	bin_66	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	COE1		N/A	N/A	N/A	N/A	N/A	GCA_002491195.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002491195	80.77	0.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000403215.1, s__COE1 sp000403215, 95.0, 79.77, 0.38; GCF_000403335.2, s__COE1 sp000403335, 95.0, 79.13, 0.16; GCA_002490665.1, s__COE1 sp002490665, 95.0, 78.39, 0.34; GCA_003513705.1, s__COE1 sp003513705, 95.0, 78.32, 0.16; GCA_002358575.1, s__COE1 sp002358575, 95.0, 78.25, 0.24; GCA_001916965.1, s__COE1 sp001916965, 95.0, 77.3, 0.07; GCA_002492295.1, s__COE1 sp002492295, 95.0, 77.23, 0.15	87.06	11	0.9875213284472769	N/A	DonB_bin_66
DonB	bin_67	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes		N/A	N/A	N/A	N/A	N/A	GCA_002428825.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825	84.76	0.69	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900553175.1, s__Alistipes sp900553175, 95.0, 83.15, 0.65; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 82.13, 0.58; GCA_002358415.1, s__Alistipes sp002358415, 95.0, 82.13, 0.58; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 81.97, 0.61; GCF_006542685.1, s__Alistipes sp006542685, 95.0, 81.72, 0.56; GCF_000210575.1, s__Alistipes shahii, 95.0, 81.69, 0.6; GCF_900083545.1, s__Alistipes sp900083545, 95.0, 81.58, 0.59; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 81.57, 0.56; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 81.51, 0.54; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 81.24, 0.55; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 81.07, 0.51; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 81.04, 0.58; GCF_900107675.1, s__Alistipes timonensis, 95.0, 80.97, 0.59; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 80.95, 0.56; GCF_900604385.1, s__Alistipes sp002159375, 95.0, 80.94, 0.56; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 80.82, 0.55; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 80.75, 0.41; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 80.68, 0.46; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 80.61, 0.56; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 80.42, 0.5; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 80.28, 0.46; GCF_000311925.1, s__Alistipes obesi, 95.0, 80.05, 0.49; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 79.44, 0.35; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.59, 0.33; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.31, 0.27; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.98, 0.29; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.6, 0.26; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.49, 0.2; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 77.29, 0.11	93.47	11	0.9900627509492702	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	DonB_bin_67
DonB	bin_68	d__Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Parvibacter	Parvibacter caecicola	GCF_003725335.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Parvibacter;s__Parvibacter caecicola	97.87	0.9	GCF_003725335.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Parvibacter;s__Parvibacter caecicola	97.87	0.9	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.65	11	N/A	N/A	DonB_bin_68
DonB	bin_7	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus		N/A	N/A	N/A	N/A	N/A	GCF_002871555.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus vaginalis_A	92.88	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000159435.1, s__Limosilactobacillus vaginalis, 95.0, 91.05, 0.82; GCF_001434465.1, s__Limosilactobacillus oris, 95.0, 80.03, 0.19; GCF_001435935.1, s__Limosilactobacillus panis, 95.0, 79.77, 0.17; GCF_001435345.1, s__Limosilactobacillus pontis, 95.0, 79.75, 0.17; GCA_900557215.1, s__Limosilactobacillus sp900557215, 95.0, 79.71, 0.18; GCF_001436045.1, s__Limosilactobacillus frumenti, 95.0, 79.61, 0.35; GCF_000016825.1, s__Limosilactobacillus reuteri, 95.0, 79.28, 0.28; GCF_900156885.1, s__Limosilactobacillus sp900156885, 95.0, 79.26, 0.24; GCF_003072625.1, s__Limosilactobacillus reuteri_D, 95.0, 79.07, 0.27; GCF_002940945.1, s__Limosilactobacillus pontis_A, 95.0, 78.96, 0.18; GCF_000160835.1, s__Limosilactobacillus antri, 95.0, 78.71, 0.18; GCF_001437055.1, s__Limosilactobacillus secaliphilus, 95.0, 78.06, 0.09; GCF_001436025.1, s__Limosilactobacillus mucosae, 95.0, 78.05, 0.09; GCF_000161935.1, s__Limosilactobacillus coleohominis, 95.0, 78.05, 0.18; GCA_002299975.1, s__Limosilactobacillus sp002299975, 95.0, 78.03, 0.21; GCA_003343585.1, s__Limosilactobacillus fermentum_A, 95.0, 77.78, 0.06; GCF_000159215.1, s__Limosilactobacillus fermentum, 95.0, 77.62, 0.07; GCF_001434365.1, s__Limosilactobacillus gastricus, 95.0, 77.61, 0.1; GCF_900240275.1, s__Limosilactobacillus timonensis, 95.0, 77.51, 0.09; GCF_001293735.1, s__Limosilactobacillus gorillae, 95.0, 77.32, 0.09; GCF_001311375.1, s__Limosilactobacillus equigenerosi, 95.0, 77.03, 0.1; GCF_001435775.1, s__Limosilactobacillus ingluviei, 95.0, 76.93, 0.07	95.46	11	0.9978653122500001	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	DonB_bin_7
DonB	bin_70	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	ANI	N/A	GCF_900199495.1, s__Flavonifractor sp900199495, 95.0, 80.28, 0.44; GCF_002159175.1, s__Flavonifractor sp002159175, 95.0, 79.92, 0.43; GCF_002161215.1, s__Flavonifractor sp002161215, 95.0, 79.73, 0.4; GCA_900549565.1, s__Flavonifractor sp900549565, 95.0, 79.6, 0.39; GCF_002159455.1, s__Flavonifractor sp002159455, 95.0, 79.24, 0.38; GCF_002159265.1, s__Flavonifractor sp002159265, 95.0, 79.16, 0.35; GCF_900626285.1, s__Flavonifractor massiliensis_A, 95.0, 78.96, 0.36; GCF_000239295.1, s__Flavonifractor plautii, 95.0, 78.76, 0.35; GCF_002161085.1, s__Flavonifractor sp002161085, 95.0, 78.46, 0.34; GCF_000508885.1, s__Flavonifractor sp000508885, 95.0, 78.46, 0.26; GCA_900549795.1, s__Flavonifractor sp900549795, 95.0, 78.33, 0.27	45.46	11	0.9598369748023157	N/A	DonB_bin_70
DonB	bin_71	d__Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	COE1	COE1 sp000403335	GCF_000403335.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335	98.2	0.91	GCF_000403335.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335	98.2	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002492295.1, s__COE1 sp002492295, 95.0, 82.08, 0.61; GCF_000403215.1, s__COE1 sp000403215, 95.0, 77.96, 0.24; GCA_002490665.1, s__COE1 sp002490665, 95.0, 77.79, 0.23; GCA_001916965.1, s__COE1 sp001916965, 95.0, 77.5, 0.08; GCA_002491195.1, s__COE1 sp002491195, 95.0, 77.43, 0.18; GCA_002358575.1, s__COE1 sp002358575, 95.0, 77.2, 0.17; GCA_003513705.1, s__COE1 sp003513705, 95.0, 76.71, 0.1	88.63	11	N/A	N/A	DonB_bin_71
DonB	bin_72	d__Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor		N/A	N/A	N/A	N/A	N/A	GCA_900549795.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp900549795	79.09	0.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002161215.1, s__Flavonifractor sp002161215, 95.0, 80.3, 0.43; GCF_000239295.1, s__Flavonifractor plautii, 95.0, 79.9, 0.4; GCF_000508885.1, s__Flavonifractor sp000508885, 95.0, 79.88, 0.29; GCF_002159455.1, s__Flavonifractor sp002159455, 95.0, 79.79, 0.4; GCA_900549565.1, s__Flavonifractor sp900549565, 95.0, 79.57, 0.4; GCF_900626285.1, s__Flavonifractor massiliensis_A, 95.0, 79.5, 0.38; GCF_002159265.1, s__Flavonifractor sp002159265, 95.0, 79.44, 0.4; GCF_002161085.1, s__Flavonifractor sp002161085, 95.0, 79.21, 0.37; GCF_002159175.1, s__Flavonifractor sp002159175, 95.0, 78.97, 0.32; GCF_900199495.1, s__Flavonifractor sp900199495, 95.0, 78.43, 0.27	91.27	11	0.9586475867018354	N/A	DonB_bin_72
DonB	bin_73	d__Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	D16-63		N/A	N/A	N/A	N/A	N/A	GCF_003612475.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__D16-63;s__D16-63 sp003612475	78.48	0.1	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	84.5	11	0.9172349726761597	N/A	DonB_bin_73
